Customer_ID,Transaction_ID,Transaction_Date,Membership_Tier,Customer_Since,Age,Gender,City,Occupation,Income_Level,Store_Channel,Brand,Product_Category,Product_Name,Quantity,Purchase_Amount,Coupon_Used,Reward_Points_Earned,Reward_Points_Redeemed,Reward_Points_Available,Reward_Points_Expired,Reward_Source,Product_Viewed,Wishlist_Added,Cart_Abandoned,Email_Clicked,Push_Notification_Clicked,App_Opened,Website_Visits,Session_Duration_Min
C0095,T009507,2026-01-28,Bronze,2022-05-15,28,Male,Delhi,Engineer,Medium,Offline,Sony,Audio,WH Headphones,1,23612,0,236,113,100,23,Festival,,,,,,,1,20
C0095,T009508,2026-02-20,Bronze,2022-05-15,28,Male,Delhi,Engineer,Medium,Offline,Samsung,Audio,Galaxy Buds,1,22857,0,228,68,26,134,Birthday,,,,,,,20,15
C0096,T009601,2026-01-13,Silver,2023-01-29,34,Male,Hyderabad,Manager,Low,Offline,Samsung,TV,Smart TV,2,84989,1,849,472,314,63,Referral,,,,,,,11,3
C0096,T009602,2026-03-25,Silver,2023-01-29,34,Male,Hyderabad,Manager,Low,App,Samsung,TV,Smart TV,2,28800,0,288,160,128,0,Referral,,,,,,,11,12
C0096,T009603,2026-04-05,Silver,2023-01-29,34,Male,Hyderabad,Manager,Low,Online,Sony,TV,Bravia,2,29816,0,298,196,102,0,Referral,,,,,,,16,30
C0096,T009604,2026-03-20,Silver,2023-01-29,34,Male,Hyderabad,Manager,Low,App,Sony,TV,Bravia,2,62364,1,623,421,202,0,Purchase,,,,,,,8,27
C0096,T009605,2026-05-24,Silver,2023-01-29,34,Male,Hyderabad,Manager,Low,Offline,Google Nest,Smart Home,Nest Hub,2,23539,0,235,108,127,0,Festival,,,,,,,10,21
C0096,T009606,2026-06-06,Silver,2023-01-29,34,Male,Hyderabad,Manager,Low,Online,Google Nest,Security,Nest Cam,2,122221,1,1222,373,849,0,Birthday,,,,,,,12,33
C0096,T009607,2026-03-03,Silver,2023-01-29,34,Male,Hyderabad,Manager,Low,Online,Sony,Audio,WH Headphones,1,150795,1,1507,186,677,644,Referral,,,,,,,4,7
C0096,T009608,2026-06-03,Silver,2023-01-29,34,Male,Hyderabad,Manager,Low,Offline,Sony,Audio,WH Headphones,2,20659,1,206,154,52,0,Referral,,,,,,,17,9
C0096,T009609,2026-05-10,Silver,2023-01-29,34,Male,Hyderabad,Manager,Low,Online,Sony,Gaming,PlayStation,2,106953,1,1069,599,470,0,Birthday,,,,,,,9,25
C0096,T009610,2026-03-15,Silver,2023-01-29,34,Male,Hyderabad,Manager,Low,Offline,Sony,TV,Bravia,1,123900,0,1239,947,292,0,Festival,,,,,,,19,30
C0097,T009701,2026-03-18,Platinum,2024-09-21,34,Female,Mumbai,Doctor,Low,App,Google Nest,Security,Nest Cam,1,110262,0,1102,316,786,0,Festival,,,,,,,12,24
C0097,T009702,2026-05-21,Platinum,2024-09-21,34,Female,Mumbai,Doctor,Low,App,Google Nest,Smart Home,Nest Hub,2,108248,1,1082,632,450,0,Referral,,,,,,,8,9
C0097,T009703,2026-02-14,Platinum,2024-09-21,34,Female,Mumbai,Doctor,Low,App,Google Nest,Security,Nest Cam,2,148574,1,1485,81,138,1266,Purchase,,,,,,,15,15
C0097,T009704,2026-02-26,Platinum,2024-09-21,34,Female,Mumbai,Doctor,Low,App,Google Nest,Smart Home,Nest Hub,1,89609,1,896,263,134,499,Festival,,,,,,,7,23
C0098,T009801,2026-04-28,Gold,2021-01-23,55,Female,Mumbai,Doctor,Low,Online,Google Nest,Smart Home,Nest Hub,1,96731,1,967,41,926,0,Purchase,,,,,,,5,26
C0098,T009802,2026-05-28,Gold,2021-01-23,55,Female,Mumbai,Doctor,Low,Offline,Google Nest,Smart Home,Nest Hub,1,76152,0,761,35,726,0,Birthday,,,,,,,14,8
C0098,T009803,2026-02-13,Gold,2021-01-23,55,Female,Mumbai,Doctor,Low,Offline,Google Nest,Smart Home,Nest Hub,2,31772,1,317,173,39,105,Festival,,,,,,,15,27
C0098,T009804,2026-06-07,Gold,2021-01-23,55,Female,Mumbai,Doctor,Low,Online,Samsung,Audio,Galaxy Buds,2,172722,0,1727,654,1073,0,Referral,,,,,,,7,26
C0099,T009901,2026-01-10,Gold,2019-10-07,46,Male,Ahmedabad,Doctor,Low,App,Google Nest,Smart Home,Nest Hub,1,158389,0,1583,361,599,623,Festival,,,,,,,19,14
C0099,T009902,2026-06-20,Gold,2019-10-07,46,Male,Ahmedabad,Doctor,Low,Online,Google Nest,Smart Home,Nest Hub,1,168305,1,1683,699,984,0,Festival,,,,,,,16,33
C0099,T009903,2026-01-23,Gold,2019-10-07,46,Male,Ahmedabad,Doctor,Low,App,Google Nest,Security,Nest Cam,2,171646,1,1716,643,876,197,Birthday,,,,,,,2,12
C0099,T009904,2026-03-15,Gold,2019-10-07,46,Male,Ahmedabad,Doctor,Low,Offline,Bose,Speaker,SoundLink,1,56163,1,561,8,553,0,Referral,,,,,,,18,3
C0099,T009905,2026-02-21,Gold,2019-10-07,46,Male,Ahmedabad,Doctor,Low,App,Apple,Watch,Apple Watch,2,178250,1,1782,1090,419,273,Referral,,,,,,,6,24
C0099,T009906,2026-06-05,Gold,2019-10-07,46,Male,Ahmedabad,Doctor,Low,App,Samsung,Audio,Galaxy Buds,1,136221,1,1362,870,492,0,Festival,,,,,,,16,25
C0099,T009907,2026-05-21,Gold,2019-10-07,46,Male,Ahmedabad,Doctor,Low,App,Google Nest,Smart Home,Nest Hub,1,9262,0,92,28,64,0,Referral,,,,,,,13,30
C0099,T009908,2026-02-05,Gold,2019-10-07,46,Male,Ahmedabad,Doctor,Low,Online,Apple,Watch,Apple Watch,2,139107,1,1391,1023,172,196,Referral,,,,,,,17,26
C0099,T009909,2026-03-18,Gold,2019-10-07,46,Male,Ahmedabad,Doctor,Low,Offline,Google Nest,Security,Nest Cam,1,174342,0,1743,800,943,0,Birthday,,,,,,,12,20
C0099,T009910,2026-06-11,Gold,2019-10-07,46,Male,Ahmedabad,Doctor,Low,App,Google Nest,Security,Nest Cam,1,90164,1,901,57,844,0,Purchase,,,,,,,18,23
C0100,T010001,2026-02-11,Gold,2023-11-05,47,Female,Pune,Doctor,Medium,Online,Google Nest,Smart Home,Nest Hub,2,143547,1,1435,131,1083,221,Purchase,,,,,,,10,11
C0100,T010002,2026-05-26,Gold,2023-11-05,47,Female,Pune,Doctor,Medium,App,Bose,Speaker,SoundLink,1,23997,0,239,3,236,0,Referral,,,,,,,19,3
C0100,T010003,2026-04-11,Gold,2023-11-05,47,Female,Pune,Doctor,Medium,Online,Bose,Speaker,SoundLink,1,125528,0,1255,226,1029,0,Referral,,,,,,,10,28
C0100,T010004,2026-03-11,Gold,2023-11-05,47,Female,Pune,Doctor,Medium,App,Bose,Speaker,SoundLink,1,133238,1,1332,316,1016,0,Purchase,,,,,,,17,22
C0100,T010005,2026-01-11,Gold,2023-11-05,47,Female,Pune,Doctor,Medium,Offline,Bose,Audio,QC Headphones,1,87430,1,874,93,187,594,Referral,,,,,,,17,21
C0100,T010006,2026-03-25,Gold,2023-11-05,47,Female,Pune,Doctor,Medium,Offline,Bose,Audio,QC Headphones,1,94898,0,948,145,803,0,Purchase,,,,,,,19,17
C0101,T010101,2026-06-28,Platinum,2024-10-30,29,Male,Bengaluru,Doctor,Low,Offline,Samsung,Smartphone,Galaxy S,2,110618,0,1106,856,250,0,Purchase,,,,,,,16,29
C0101,T010102,2026-04-09,Platinum,2024-10-30,29,Male,Bengaluru,Doctor,Low,Offline,Samsung,TV,Smart TV,1,153374,0,1533,320,1213,0,Purchase,,,,,,,10,25
C0101,T010103,2026-06-28,Platinum,2024-10-30,29,Male,Bengaluru,Doctor,Low,Online,Samsung,Audio,Galaxy Buds,2,178386,0,1783,716,1067,0,Referral,,,,,,,16,35
C0101,T010104,2026-03-13,Platinum,2024-10-30,29,Male,Bengaluru,Doctor,Low,Online,Sony,TV,Bravia,2,116575,0,1165,15,1150,0,Referral,,,,,,,6,26
C0101,T010105,2026-05-13,Platinum,2024-10-30,29,Male,Bengaluru,Doctor,Low,Offline,Samsung,Audio,Galaxy Buds,2,31181,1,311,227,84,0,Birthday,,,,,,,12,2
C0101,T010106,2026-04-12,Platinum,2024-10-30,29,Male,Bengaluru,Doctor,Low,Offline,Apple,Smartphone,iPhone,2,141175,1,1411,43,1368,0,Referral,,,,,,,17,32
C0101,T010107,2026-03-14,Platinum,2024-10-30,29,Male,Bengaluru,Doctor,Low,App,Samsung,Audio,Galaxy Buds,1,148458,0,1484,382,1102,0,Referral,,,,,,,19,23
C0101,T010108,2026-01-04,Platinum,2024-10-30,29,Male,Bengaluru,Doctor,Low,Offline,Samsung,Smartphone,Galaxy S,1,41919,1,419,188,30,201,Birthday,,,,,,,5,4
C0101,T010109,2026-05-19,Platinum,2024-10-30,29,Male,Bengaluru,Doctor,Low,Online,Samsung,Audio,Galaxy Buds,2,86034,0,860,37,823,0,Purchase,,,,,,,12,29
C0102,T010201,2026-06-29,Bronze,2023-04-18,40,Male,Bengaluru,Business,Low,Offline,Sony,Audio,WH Headphones,1,113005,0,1130,111,1019,0,Referral,,,,,,,10,31
C0102,T010202,2026-06-08,Bronze,2023-04-18,40,Male,Bengaluru,Business,Low,Offline,Bose,Speaker,SoundLink,1,79587,0,795,395,400,0,Referral,,,,,,,16,17
C0102,T010203,2026-03-05,Bronze,2023-04-18,40,Male,Bengaluru,Business,Low,Online,Samsung,Smartphone,Galaxy S,2,95620,1,956,739,217,0,Festival,,,,,,,6,33
C0102,T010204,2026-05-08,Bronze,2023-04-18,40,Male,Bengaluru,Business,Low,Offline,Sony,TV,Bravia,2,136445,0,1364,204,1160,0,Referral,,,,,,,2,11
C0102,T010205,2026-01-06,Bronze,2023-04-18,40,Male,Bengaluru,Business,Low,Online,Sony,TV,Bravia,2,59495,0,594,474,102,18,Referral,,,,,,,16,6
C0102,T010206,2026-06-03,Bronze,2023-04-18,40,Male,Bengaluru,Business,Low,Online,Sony,TV,Bravia,2,8676,1,86,49,37,0,Festival,,,,,,,4,30
C0102,T010207,2026-01-12,Bronze,2023-04-18,40,Male,Bengaluru,Business,Low,App,Sony,Audio,WH Headphones,2,35792,1,357,205,85,67,Purchase,,,,,,,18,2
C0103,T010301,2026-04-28,Platinum,2022-02-24,31,Male,Ahmedabad,Manager,High,App,Sony,Gaming,PlayStation,2,146066,1,1460,840,620,0,Birthday,,,,,,,19,27
C0103,T010302,2026-05-08,Platinum,2022-02-24,31,Male,Ahmedabad,Manager,High,Offline,Sony,Audio,WH Headphones,2,32799,1,327,23,304,0,Referral,,,,,,,1,31
C0103,T010303,2026-06-13,Platinum,2022-02-24,31,Male,Ahmedabad,Manager,High,App,Sony,Gaming,PlayStation,2,67348,0,673,238,435,0,Festival,,,,,,,14,7
C0103,T010304,2026-05-12,Platinum,2022-02-24,31,Male,Ahmedabad,Manager,High,App,Google Nest,Smart Home,Nest Hub,2,142379,0,1423,474,949,0,Purchase,,,,,,,10,16
C0103,T010305,2026-03-18,Platinum,2022-02-24,31,Male,Ahmedabad,Manager,High,Online,Sony,TV,Bravia,2,165056,0,1650,462,1188,0,Festival,,,,,,,1,9
C0103,T010306,2026-02-04,Platinum,2022-02-24,31,Male,Ahmedabad,Manager,High,Offline,Sony,Audio,WH Headphones,1,152889,0,1528,138,135,1255,Purchase,,,,,,,6,25
C0103,T010307,2026-03-07,Platinum,2022-02-24,31,Male,Ahmedabad,Manager,High,Offline,Sony,Audio,WH Headphones,1,78669,0,786,243,543,0,Referral,,,,,,,9,16
C0103,T010308,2026-05-04,Platinum,2022-02-24,31,Male,Ahmedabad,Manager,High,Online,Sony,Gaming,PlayStation,1,53371,0,533,149,384,0,Festival,,,,,,,3,4
C0103,T010309,2026-02-13,Platinum,2022-02-24,31,Male,Ahmedabad,Manager,High,Offline,Sony,Gaming,PlayStation,2,29783,1,297,186,107,4,Festival,,,,,,,7,20
C0103,T010310,2026-01-05,Platinum,2022-02-24,31,Male,Ahmedabad,Manager,High,Online,Sony,TV,Bravia,1,70898,0,708,26,417,265,Purchase,,,,,,,3,23
C0104,T010401,2026-01-19,Bronze,2024-04-06,24,Male,Hyderabad,Engineer,Low,Online,Bose,Audio,QC Headphones,2,167213,1,1672,1229,422,21,Birthday,,,,,,,9,17
C0104,T010402,2026-05-20,Bronze,2024-04-06,24,Male,Hyderabad,Engineer,Low,Offline,Google Nest,Security,Nest Cam,2,142919,1,1429,373,1056,0,Festival,,,,,,,6,30
C0104,T010403,2026-06-21,Bronze,2024-04-06,24,Male,Hyderabad,Engineer,Low,Online,Apple,Audio,AirPods,2,133355,0,1333,669,664,0,Purchase,,,,,,,2,6
C0104,T010404,2026-05-03,Bronze,2024-04-06,24,Male,Hyderabad,Engineer,Low,Online,Google Nest,Smart Home,Nest Hub,1,18782,0,187,112,75,0,Birthday,,,,,,,16,29
C0104,T010405,2026-05-08,Bronze,2024-04-06,24,Male,Hyderabad,Engineer,Low,App,Apple,Watch,Apple Watch,1,86948,0,869,212,657,0,Birthday,,,,,,,9,28
C0105,T010501,2026-02-18,Bronze,2023-09-11,45,Female,Bengaluru,Manager,Low,Offline,Apple,Audio,AirPods,1,161643,1,1616,336,1117,163,Purchase,,,,,,,18,9
C0105,T010502,2026-04-14,Bronze,2023-09-11,45,Female,Bengaluru,Manager,Low,Offline,Sony,TV,Bravia,1,64697,1,646,409,237,0,Purchase,,,,,,,15,23
C0105,T010503,2026-05-31,Bronze,2023-09-11,45,Female,Bengaluru,Manager,Low,Offline,Apple,Audio,AirPods,1,58419,1,584,299,285,0,Festival,,,,,,,8,22
C0105,T010504,2026-02-19,Bronze,2023-09-11,45,Female,Bengaluru,Manager,Low,Offline,Apple,Watch,Apple Watch,1,162116,0,1621,320,687,614,Referral,,,,,,,16,2
C0105,T010505,2026-02-19,Bronze,2023-09-11,45,Female,Bengaluru,Manager,Low,Offline,Apple,Audio,AirPods,1,157607,1,1576,301,1100,175,Purchase,,,,,,,18,7
C0105,T010506,2026-02-21,Bronze,2023-09-11,45,Female,Bengaluru,Manager,Low,App,Apple,Smartphone,iPhone,1,115960,0,1159,561,492,106,Purchase,,,,,,,20,9
C0105,T010507,2026-01-08,Bronze,2023-09-11,45,Female,Bengaluru,Manager,Low,App,Apple,Watch,Apple Watch,2,143254,0,1432,405,107,920,Purchase,,,,,,,5,24
C0105,T010508,2026-05-24,Bronze,2023-09-11,45,Female,Bengaluru,Manager,Low,Online,Apple,Audio,AirPods,1,148591,1,1485,13,1472,0,Birthday,,,,,,,15,10
C0105,T010509,2026-03-30,Bronze,2023-09-11,45,Female,Bengaluru,Manager,Low,App,Apple,Audio,AirPods,1,128729,1,1287,105,1182,0,Purchase,,,,,,,20,30
C0106,T010601,2026-06-06,Silver,2024-07-24,23,Female,Pune,Manager,Medium,Offline,Google Nest,Smart Home,Nest Hub,1,38312,1,383,15,368,0,Referral,,,,,,,1,19
C0106,T010602,2026-01-21,Silver,2024-07-24,23,Female,Pune,Manager,Medium,App,Google Nest,Smart Home,Nest Hub,2,140678,0,1406,328,316,762,Referral,,,,,,,15,17
C0106,T010603,2026-02-21,Silver,2024-07-24,23,Female,Pune,Manager,Medium,Offline,Google Nest,Security,Nest Cam,1,111183,1,1111,683,328,100,Festival,,,,,,,2,33
C0106,T010604,2026-04-16,Silver,2024-07-24,23,Female,Pune,Manager,Medium,Online,Apple,Watch,Apple Watch,2,102572,0,1025,673,352,0,Purchase,,,,,,,5,3
C0107,T010701,2026-04-18,Platinum,2024-05-01,49,Female,Mumbai,Manager,Low,Online,Bose,Speaker,SoundLink,2,12567,1,125,68,57,0,Birthday,,,,,,,16,15
C0107,T010702,2026-01-05,Platinum,2024-05-01,49,Female,Mumbai,Manager,Low,Offline,Bose,Audio,QC Headphones,1,50293,0,502,204,38,260,Purchase,,,,,,,12,8
C0107,T010703,2026-06-07,Platinum,2024-05-01,49,Female,Mumbai,Manager,Low,App,Bose,Speaker,SoundLink,1,48108,1,481,101,380,0,Birthday,,,,,,,5,35
C0107,T010704,2026-03-08,Platinum,2024-05-01,49,Female,Mumbai,Manager,Low,Online,Apple,Watch,Apple Watch,2,161722,0,1617,1079,538,0,Festival,,,,,,,6,34
C0107,T010705,2026-03-09,Platinum,2024-05-01,49,Female,Mumbai,Manager,Low,App,Bose,Speaker,SoundLink,1,85079,1,850,91,759,0,Festival,,,,,,,15,19
C0107,T010706,2026-01-28,Platinum,2024-05-01,49,Female,Mumbai,Manager,Low,App,Bose,Speaker,SoundLink,2,98985,0,989,54,51,884,Referral,,,,,,,14,24
C0108,T010801,2026-03-24,Silver,2020-03-31,36,Male,Ahmedabad,Business,High,App,Sony,Gaming,PlayStation,2,117681,0,1176,203,973,0,Purchase,,,,,,,20,31
C0108,T010802,2026-01-07,Silver,2020-03-31,36,Male,Ahmedabad,Business,High,Offline,Sony,Gaming,PlayStation,1,81581,0,815,601,143,71,Birthday,,,,,,,9,25
C0108,T010803,2026-04-05,Silver,2020-03-31,36,Male,Ahmedabad,Business,High,Online,Bose,Audio,QC Headphones,2,133408,1,1334,296,1038,0,Birthday,,,,,,,14,9
C0108,T010804,2026-07-01,Silver,2020-03-31,36,Male,Ahmedabad,Business,High,Online,Samsung,TV,Smart TV,2,132394,0,1323,364,959,0,Purchase,,,,,,,16,27
C0108,T010805,2026-06-08,Silver,2020-03-31,36,Male,Ahmedabad,Business,High,Online,Sony,Audio,WH Headphones,2,158586,1,1585,848,737,0,Purchase,,,,,,,13,23
C0108,T010806,2026-04-21,Silver,2020-03-31,36,Male,Ahmedabad,Business,High,App,Sony,TV,Bravia,1,113366,1,1133,85,1048,0,Festival,,,,,,,16,26
C0108,T010807,2026-03-07,Silver,2020-03-31,36,Male,Ahmedabad,Business,High,Online,Sony,Gaming,PlayStation,2,178765,1,1787,898,889,0,Purchase,,,,,,,12,19
C0108,T010808,2026-04-10,Silver,2020-03-31,36,Male,Ahmedabad,Business,High,App,Sony,Audio,WH Headphones,2,127601,1,1276,170,1106,0,Festival,,,,,,,15,30
C0109,T010901,2026-02-19,Silver,2021-04-09,23,Female,Pune,CA,Low,Offline,Apple,Smartphone,iPhone,1,146347,1,1463,354,657,452,Purchase,,,,,,,13,32
C0109,T010902,2026-05-02,Silver,2021-04-09,23,Female,Pune,CA,Low,Offline,Apple,Audio,AirPods,2,67398,0,673,165,508,0,Birthday,,,,,,,4,24
C0109,T010903,2026-03-11,Silver,2021-04-09,23,Female,Pune,CA,Low,App,Apple,Audio,AirPods,2,50624,1,506,190,316,0,Festival,,,,,,,3,32
C0109,T010904,2026-03-28,Silver,2021-04-09,23,Female,Pune,CA,Low,App,Bose,Audio,QC Headphones,2,102489,1,1024,144,880,0,Birthday,,,,,,,19,28
C0109,T010905,2026-06-17,Silver,2021-04-09,23,Female,Pune,CA,Low,Online,Samsung,Audio,Galaxy Buds,1,89764,0,897,515,382,0,Birthday,,,,,,,9,17
C0110,T011001,2026-04-26,Silver,2024-04-21,24,Female,Mumbai,Doctor,Medium,Online,Samsung,TV,Smart TV,2,152817,1,1528,515,1013,0,Festival,,,,,,,9,17
C0110,T011002,2026-05-17,Silver,2024-04-21,24,Female,Mumbai,Doctor,Medium,App,Bose,Speaker,SoundLink,1,119951,1,1199,221,978,0,Referral,,,,,,,4,27
C0110,T011003,2026-01-22,Silver,2024-04-21,24,Female,Mumbai,Doctor,Medium,Offline,Samsung,TV,Smart TV,2,97155,0,971,494,176,301,Birthday,,,,,,,11,22
C0110,T011004,2026-03-15,Silver,2024-04-21,24,Female,Mumbai,Doctor,Medium,App,Samsung,Smartphone,Galaxy S,2,23124,0,231,63,168,0,Purchase,,,,,,,1,16
C0110,T011005,2026-01-12,Silver,2024-04-21,24,Female,Mumbai,Doctor,Medium,Offline,Samsung,Smartphone,Galaxy S,1,96052,0,960,605,182,173,Birthday,,,,,,,11,16
C0110,T011006,2026-04-25,Silver,2024-04-21,24,Female,Mumbai,Doctor,Medium,Online,Samsung,Audio,Galaxy Buds,2,112280,0,1122,443,679,0,Referral,,,,,,,1,5
C0110,T011007,2026-05-03,Silver,2024-04-21,24,Female,Mumbai,Doctor,Medium,Offline,Samsung,Smartphone,Galaxy S,1,179854,1,1798,775,1023,0,Referral,,,,,,,6,29
C0110,T011008,2026-05-24,Silver,2024-04-21,24,Female,Mumbai,Doctor,Medium,Offline,Samsung,TV,Smart TV,2,163034,1,1630,763,867,0,Festival,,,,,,,11,35
C0110,T011009,2026-04-22,Silver,2024-04-21,24,Female,Mumbai,Doctor,Medium,App,Samsung,Audio,Galaxy Buds,2,69393,1,693,360,333,0,Referral,,,,,,,15,9
C0110,T011010,2026-03-30,Silver,2024-04-21,24,Female,Mumbai,Doctor,Medium,Online,Samsung,TV,Smart TV,1,78737,0,787,285,502,0,Referral,,,,,,,9,29
C0111,T011101,2026-01-09,Gold,2022-12-17,48,Male,Delhi,Manager,High,Online,Sony,Audio,WH Headphones,1,34438,1,344,259,20,65,Birthday,,,,,,,8,24
C0111,T011102,2026-05-28,Gold,2022-12-17,48,Male,Delhi,Manager,High,Offline,Sony,Audio,WH Headphones,1,40083,0,400,99,301,0,Birthday,,,,,,,12,9
C0111,T011103,2026-03-13,Gold,2022-12-17,48,Male,Delhi,Manager,High,Online,Sony,TV,Bravia,2,105997,1,1059,469,590,0,Festival,,,,,,,3,2
C0111,T011104,2026-06-08,Gold,2022-12-17,48,Male,Delhi,Manager,High,Offline,Samsung,TV,Smart TV,1,159434,0,1594,578,1016,0,Referral,,,,,,,2,19
C0111,T011105,2026-01-22,Gold,2022-12-17,48,Male,Delhi,Manager,High,App,Bose,Speaker,SoundLink,1,153856,0,1538,623,253,662,Referral,,,,,,,6,33
C0112,T011201,2026-05-28,Silver,2024-05-27,46,Female,Delhi,Student,Medium,Offline,Apple,Watch,Apple Watch,2,61426,1,614,230,384,0,Festival,,,,,,,19,5
C0112,T011202,2026-05-20,Silver,2024-05-27,46,Female,Delhi,Student,Medium,App,Google Nest,Smart Home,Nest Hub,2,16264,0,162,73,89,0,Birthday,,,,,,,9,26
C0112,T011203,2026-04-13,Silver,2024-05-27,46,Female,Delhi,Student,Medium,App,Sony,Gaming,PlayStation,1,86903,0,869,291,578,0,Festival,,,,,,,18,8
C0112,T011204,2026-05-11,Silver,2024-05-27,46,Female,Delhi,Student,Medium,App,Sony,Gaming,PlayStation,1,5074,1,50,31,19,0,Referral,,,,,,,1,10
C0113,T011301,2026-05-17,Platinum,2020-11-03,28,Female,Ahmedabad,CA,Low,Offline,Google Nest,Smart Home,Nest Hub,1,154384,0,1543,47,1496,0,Birthday,,,,,,,6,21
C0113,T011302,2026-04-21,Platinum,2020-11-03,28,Female,Ahmedabad,CA,Low,Online,Google Nest,Smart Home,Nest Hub,1,9868,1,98,19,79,0,Birthday,,,,,,,17,35
C0113,T011303,2026-02-11,Platinum,2020-11-03,28,Female,Ahmedabad,CA,Low,App,Google Nest,Security,Nest Cam,2,174048,0,1740,704,575,461,Purchase,,,,,,,10,6
C0113,T011304,2026-06-06,Platinum,2020-11-03,28,Female,Ahmedabad,CA,Low,App,Google Nest,Security,Nest Cam,2,51127,0,511,334,177,0,Purchase,,,,,,,19,9
C0113,T011305,2026-01-14,Platinum,2020-11-03,28,Female,Ahmedabad,CA,Low,Online,Google Nest,Smart Home,Nest Hub,1,165025,0,1650,1107,147,396,Purchase,,,,,,,18,31
C0113,T011306,2026-02-26,Platinum,2020-11-03,28,Female,Ahmedabad,CA,Low,Online,Google Nest,Security,Nest Cam,2,177141,1,1771,889,698,184,Purchase,,,,,,,16,8
C0114,T011401,2026-01-30,Silver,2021-06-06,38,Female,Ahmedabad,Manager,Medium,Offline,Sony,Gaming,PlayStation,1,24078,1,240,109,128,3,Birthday,,,,,,,16,24
C0114,T011402,2026-03-12,Silver,2021-06-06,38,Female,Ahmedabad,Manager,Medium,Online,Sony,Gaming,PlayStation,1,166640,1,1666,338,1328,0,Birthday,,,,,,,19,18
C0114,T011403,2026-02-19,Silver,2021-06-06,38,Female,Ahmedabad,Manager,Medium,Offline,Sony,Audio,WH Headphones,1,7766,1,77,33,27,17,Referral,,,,,,,2,32
C0114,T011404,2026-01-08,Silver,2021-06-06,38,Female,Ahmedabad,Manager,Medium,Offline,Sony,Gaming,PlayStation,2,140072,1,1400,645,439,316,Festival,,,,,,,19,2
C0114,T011405,2026-01-29,Silver,2021-06-06,38,Female,Ahmedabad,Manager,Medium,Offline,Apple,Smartphone,iPhone,2,24762,0,247,66,152,29,Festival,,,,,,,4,30
C0114,T011406,2026-02-27,Silver,2021-06-06,38,Female,Ahmedabad,Manager,Medium,Offline,Sony,TV,Bravia,2,26902,1,269,72,101,96,Purchase,,,,,,,5,18
C0114,T011407,2026-01-06,Silver,2021-06-06,38,Female,Ahmedabad,Manager,Medium,Online,Sony,Audio,WH Headphones,1,8545,0,85,15,18,52,Purchase,,,,,,,12,24
C0114,T011408,2026-01-25,Silver,2021-06-06,38,Female,Ahmedabad,Manager,Medium,Offline,Sony,TV,Bravia,1,63916,0,639,311,309,19,Festival,,,,,,,13,2
C0115,T011501,2026-05-26,Silver,2023-10-07,42,Male,Delhi,CA,Medium,Online,Samsung,Smartphone,Galaxy S,1,31093,1,310,133,177,0,Birthday,,,,,,,1,33
C0115,T011502,2026-05-30,Silver,2023-10-07,42,Male,Delhi,CA,Medium,Online,Samsung,Audio,Galaxy Buds,1,141584,0,1415,248,1167,0,Birthday,,,,,,,10,33
C0115,T011503,2026-05-03,Silver,2023-10-07,42,Male,Delhi,CA,Medium,App,Samsung,Audio,Galaxy Buds,1,153714,0,1537,1102,435,0,Festival,,,,,,,20,3
C0115,T011504,2026-04-23,Silver,2023-10-07,42,Male,Delhi,CA,Medium,App,Samsung,Audio,Galaxy Buds,1,171993,1,1719,1097,622,0,Birthday,,,,,,,10,10
C0115,T011505,2026-04-06,Silver,2023-10-07,42,Male,Delhi,CA,Medium,Offline,Samsung,Smartphone,Galaxy S,2,172675,0,1726,381,1345,0,Purchase,,,,,,,1,25
C0115,T011506,2026-04-11,Silver,2023-10-07,42,Male,Delhi,CA,Medium,App,Samsung,Smartphone,Galaxy S,1,52684,1,526,341,185,0,Purchase,,,,,,,4,14
C0115,T011507,2026-01-25,Silver,2023-10-07,42,Male,Delhi,CA,Medium,App,Samsung,Smartphone,Galaxy S,1,63767,1,637,363,57,217,Referral,,,,,,,4,35
C0116,T011601,2026-04-04,Gold,2023-08-27,39,Male,Pune,Doctor,Low,App,Apple,Audio,AirPods,2,118010,1,1180,570,610,0,Referral,,,,,,,17,18
C0116,T011602,2026-05-27,Gold,2023-08-27,39,Male,Pune,Doctor,Low,Online,Apple,Audio,AirPods,1,66303,1,663,141,522,0,Birthday,,,,,,,2,12
C0116,T011603,2026-01-26,Gold,2023-08-27,39,Male,Pune,Doctor,Low,Offline,Apple,Audio,AirPods,1,9051,0,90,20,21,49,Birthday,,,,,,,4,22
C0116,T011604,2026-07-03,Gold,2023-08-27,39,Male,Pune,Doctor,Low,Offline,Apple,Smartphone,iPhone,1,154237,0,1542,1081,461,0,Birthday,,,,,,,17,35
C0116,T011605,2026-04-08,Gold,2023-08-27,39,Male,Pune,Doctor,Low,App,Apple,Audio,AirPods,1,163826,1,1638,824,814,0,Birthday,,,,,,,9,33
C0116,T011606,2026-02-26,Gold,2023-08-27,39,Male,Pune,Doctor,Low,App,Apple,Watch,Apple Watch,1,127029,0,1270,731,525,14,Festival,,,,,,,4,9
C0116,T011607,2026-02-21,Gold,2023-08-27,39,Male,Pune,Doctor,Low,Offline,Apple,Audio,AirPods,1,173180,1,1731,1355,176,200,Birthday,,,,,,,18,30
